serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DANPAI15G,9/21/2016 0:00,CHINA DEPOT,93,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST 744,LOS ANGELES,FA0008743,CA,90036,OW0007002,"CHANG, CHIKON",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA DEPOT,ACTIVE,PR0009488
DAYRB20Q0,9/21/2016 0:00,DODGER STADIUM,100,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS HIGH RISK,1632,#251 KINGS HAWAIIAN,ACTIVE,PR0148287
DAPM6YTAO,9/21/2016 0:00,BREAD LOUNGE,99,A,1,ROUTINE INSPECTION,EE0000147,700 S SANTA FE AVE,LOS ANGELES,FA0143324,CA,90021-1723,OW0106446,"ZIMON, RAN",RESTAURANT (0-30) SEATS LOW RISK,1630,BREAD LOUNGE,ACTIVE,PR0129058
DA0N7AWN0,9/21/2016 0:00,MICHELLE'S DONUT HOUSE,96,A,1,ROUTINE INSPECTION,EE0000798,3783 S WESTERN AVE,LOS ANGELES,FA0039310,CA,90018,OW0032004,SCOTT VICHETH KHEM,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MICHELLE'S DONUT HOUSE,INACTIVE,PR0031269
DA8S0PEDD,9/21/2016 0:00,THE BLACK FIG,96,A,1,ROUTINE INSPECTION,EE0001058,960 E 3RD ST,LOS ANGELES,FA0072132,CA,90013,OW0030109,RICE PARIS,RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE BLACK FIG,ACTIVE,PR0030691
DAV5XNS9Z,9/21/2016 0:00,STAMP PROPER FOODS,93,A,1,ROUTINE INSPECTION,EE0000846,4500 LOS FELIZ BLVD UNIT C,LOS ANGELES,FA0164910,CA,90027,OW0128215,LF 4500 LOS FELIZ BLVD LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,STAMP PROPER FOODS - RESTAURANT,ACTIVE,PR0153197
DA0SP04M5,9/21/2016 0:00,EL PUEBLO,87,B,1,ROUTINE INSPECTION,EE0001006,2719 W 6TH ST,LOS ANGELES,FA0021369,CA,90057,OW0008851,CORTEZ OSCAR ALFREDO,RESTAURANT (0-30) SEATS HIGH RISK,1632,EL PUEBLO,ACTIVE,PR0043071
DAABC7FCZ,9/21/2016 0:00,STO. DOMINGO BAKERY,65,C,1,ROUTINE INSPECTION,EE0000854,3418 W 8TH ST,LOS ANGELES,FA0049645,CA,90005,OW0015350,HERNANDEZ ENRIQUE,RESTAURANT (0-30) SEATS HIGH RISK,1632,STO. DOMINGO BAKERY,ACTIVE,PR0038369
DAUA0ILPQ,9/21/2016 0:00,CALIFORNIA ROLL & SUSHI FISH,97,A,1,ROUTINE INSPECTION,EE0000846,2081 N HILLHURST AVE # A,LOS ANGELES,FA0012384,CA,90027,OW0013277,"GISOYA JAPANESE REST., INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA ROLL & SUSHI FISH,ACTIVE,PR0030901
DA22VRMGB,9/21/2016 0:00,AMERICANO,92,A,1,ROUTINE INSPECTION,EE0001058,923 E 3RD ST STE 101,LOS ANGELES,FA0003618,CA,90013,OW0003149,"ARTS EAT AND DRINK, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,AMERICANO,ACTIVE,PR0001667
DA2UXCTZH,9/21/2016 0:00,NUMERO UNO-GROCERY DEPT #104,90,A,1,ROUTINE INSPECTION,EE0001073,310 E MANCHESTER AVE,LOS ANGELES,FA0042151,CA,90003,OW0026360,NUMERO UNO ACQUISITIONS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NUMERO UNO #104 DELI/BAKERY,ACTIVE,PR0043748
DA0VIDTS4,9/21/2016 0:00,PANADERIA SALVADORENA,95,A,1,ROUTINE INSPECTION,EE0001006,2715 W 6TH ST,LOS ANGELES,FA0068269,CA,90057,OW0005992,CAMPOS. FELIX,RESTAURANT (0-30) SEATS HIGH RISK,1632,PANDERIA SALVADORENA,ACTIVE,PR0028645
DA2JF3XZA,9/21/2016 0:00,THE DRAWING ROOM,94,A,1,ROUTINE INSPECTION,EE0000846,1800 N HILLHURST AVE,LOS ANGELES,FA0072227,CA,90027,OW0029218,"QUAN, MONTE",RESTAURANT (31-60) SEATS LOW RISK,1633,THE DRAWING ROOM,ACTIVE,PR0041447
DAWUBL3QU,9/20/2016 0:00,FAT SAL'S (PREP),95,A,1,ROUTINE INSPECTION,EE0000911,10965 WEYBURN AVE # #B,LOS ANGELES,FA0062000,CA,90024,OW0035574,"THE GAYLEY GROUP, LP",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FAT SAL'S (PREP),ACTIVE,PR0013262
DANFQZDTR,9/20/2016 0:00,PANADERIA FLOR BLANCA (BAKER,92,A,1,ROUTINE INSPECTION,EE0001026,318 W VERNON AVE,LOS ANGELES,FA0068225,CA,90037,OW0030014,ERIKA GONZALEZ,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PANADERIA FLOR BLANCA (BAKER,ACTIVE,PR0012906
DALSW3XUA,9/20/2016 0:00,REVOLUTIONARIO,90,A,1,ROUTINE INSPECTION,EE0000800,1436 W JEFFERSON BLVD,LOS ANGELES,FA0172106,CA,90007,OW0179153,SUSAN ZADI,RESTAURANT (0-30) SEATS HIGH RISK,1632,REVOLUTIONARIO,ACTIVE,PR0164611
DAK9ZKCZ8,9/20/2016 0:00,THAI BEAM CUISINE,92,A,1,ROUTINE INSPECTION,EE0000740,4854 HUNTINGTON DR S,LOS ANGELES,FA0163713,CA,90032,OW0127269,NATTHAMON HIGHLEY,RESTAURANT (0-30) SEATS HIGH RISK,1632,THAI BEAM CUISINE,ACTIVE,PR0151943
DAGSNZDR0,9/20/2016 0:00,POLLOS A LA BRASA,90,A,1,ROUTINE INSPECTION,EE0000746,2161 COLORADO BLVD,LOS ANGELES,FA0068853,CA,90041,OW0027586,"PARIASCA, ARMANDO",RESTAURANT (0-30) SEATS HIGH RISK,1632,POLLOS A LA BRASA,ACTIVE,PR0003179
DARGJNKXT,9/20/2016 0:00,CAFE JACK'S,90,A,1,ROUTINE INSPECTION,EE0000869,508 S WESTERN AVE,LOS ANGELES,FA0167756,CA,90020,OW0130731,STORY GARDEN INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE JACK'S,ACTIVE,PR0158140
DA2KXVLYJ,9/20/2016 0:00,TOUHMI RESTAURANT,83,B,1,ROUTINE INSPECTION,EE0000699,3500 W 6TH ST STE #311,LOS ANGELES,FA0038390,CA,90020,OW0033179,"SKYLAKE ENTERPRISE, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,TOUHMI RESTAURANT,ACTIVE,PR0046494
DAL2C676P,9/20/2016 0:00,PILI'S TACOS,96,A,1,ROUTINE INSPECTION,EE0000629,11924 SANTA MONICA BLVD,LOS ANGELES,FA0043985,CA,90025,OW0002808,ANTONIO MARIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,PILI'S TACOS,ACTIVE,PR0026097
DA7WDTLLI,9/20/2016 0:00,"SIMPLE DELICIOUS, A CREOLE SOUTHERN CUSINE",97,A,1,ROUTINE INSPECTION,EE0000723,4641 W WASHINGTON BLVD,LOS ANGELES,FA0222897,CA,90016,OW0227671,MALCOLM BUNNS,RESTAURANT (0-30) SEATS HIGH RISK,1632,"SIMPLE DELICIOUS, A CREOLE SOUTHERN CUSINE",ACTIVE,PR0177933
DABALIHAB,9/20/2016 0:00,DONUT WORLD FRESH COFFEE BEA,92,A,1,ROUTINE INSPECTION,EE0000800,3130 S NORMANDIE AVE,LOS ANGELES,FA0061061,CA,90007,OW0011134,"ENG, ELLIOTT PRESETH",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DONUT WORLD FRESH COFFEE BEA,ACTIVE,PR0016548
DAE9URFDN,9/20/2016 0:00,EDENDALE,91,A,1,ROUTINE INSPECTION,EE0000923,2838 ROWENA AVE,LOS ANGELES,FA0020151,CA,90039,OW0018812,"KEY OF E, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,EDENDALE,ACTIVE,PR0011927
DAWFMIFKP,9/20/2016 0:00,LA FLOR BLANCA RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0001026,320 W VERNON AVE,LOS ANGELES,FA0034437,CA,90037,OW0015445,"HERRERA, ANA ROSA",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA FLOR BLANCA RESTAURANT,ACTIVE,PR0009249
DAEXXEI0U,9/20/2016 0:00,WOW BOWL RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000721,712 S HILL ST,LOS ANGELES,FA0074185,CA,90014,OW0007988,"CHUN, JUNG S",RESTAURANT (31-60) SEATS HIGH RISK,1635,WOW BOWL RESTAURANT,ACTIVE,PR0013166
DA8EDUC3T,9/20/2016 0:00,SHOPHOUSE SOUTH EAST ASIAN  KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000468,8424 BEVERLY BLVD,LOS ANGELES,FA0222596,CA,90048-3402,OW0181897,SHOPHOUSE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHOPHOUSE SOUTH EAST ASIAN  KITCHEN,INACTIVE,PR0177620
DAD5ETU1D,9/20/2016 0:00,MANDARETTE,92,A,1,ROUTINE INSPECTION,EE0000468,8386 BEVERLY BLVD,LOS ANGELES,FA0037221,CA,90048,OW0023134,MANDARETTE CAFE CORP.,RESTAURANT (61-150) SEATS HIGH RISK,1638,MANDARETTE,ACTIVE,PR0030256
DAWRJQXCG,9/20/2016 0:00,SILVER LAKE LOUNGE,95,A,1,ROUTINE INSPECTION,EE0000904,2906 W SUNSET BLVD,LOS ANGELES,FA0070502,CA,90026,OW0026369,"NUNEZ, JESUS",RESTAURANT (31-60) SEATS LOW RISK,1633,SILVER LAKE LOUNGE,ACTIVE,PR0011202
DACQFNV5H,9/20/2016 0:00,PIZZA GO,92,A,1,ROUTINE INSPECTION,EE0000869,4200 W 3RD ST,LOS ANGELES,FA0044129,CA,90020,OW0003484,"AWH, JAMES",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA GO,ACTIVE,PR0015682
DAZTQZVJC,9/20/2016 0:00,MANDARIN HOUSE,83,B,1,ROUTINE INSPECTION,EE0000531,3074 W 8TH ST # 7,LOS ANGELES,FA0203334,CA,90005,OW0208531,"CH LINE, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,MANDARIN HOUSE,INACTIVE,PR0175672
DAJ6W4FJA,9/20/2016 0:00,TOKYO HAMBURG,96,A,1,ROUTINE INSPECTION,EE0000699,600 S NEW HAMPSHIRE AVE # F1,LOS ANGELES,FA0225511,CA,90005,OW0229768,HEEMIN HER,RESTAURANT (61-150) SEATS HIGH RISK,1638,TOKYO HAMBURG,ACTIVE,PR0180842
DA5CVOEJV,9/20/2016 0:00,BELLE BELLE'S CUE,94,A,1,ROUTINE INSPECTION,EE0000360,701 W CESAR CHAVEZ AVE #107,LOS ANGELES,FA0137316,CA,90012,OW0100189,701 TR LP,RESTAURANT (0-30) SEATS HIGH RISK,1632,BELLE BELLE'S CUE,ACTIVE,PR0121299
DAKLZH0UY,9/20/2016 0:00,NIBI PHO BISTRO,81,B,1,ROUTINE INSPECTION,EE0000375,10250 SANTA MONICA BLVD #FC-3,LOS ANGELES,FA0164854,CA,90067,OW0128162,NIBI PHO BISTRO CITY LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NIBI PHO BISTRO,INACTIVE,PR0153138
DAQEYOB5N,9/20/2016 0:00,EMPORIUM THAI CUISINE,82,B,1,ROUTINE INSPECTION,EE0000684,1275 WESTWOOD BLVD,LOS ANGELES,FA0021939,CA,90024,OW0033548,"SONGKAMEE, SAHAKON",RESTAURANT (31-60) SEATS HIGH RISK,1635,EMPORIUM THAI CUISINE,ACTIVE,PR0046616
DAFEAB027,9/20/2016 0:00,ONDAL 2,94,A,1,ROUTINE INSPECTION,EE0000723,4566 W WASHINGTON BLVD,LOS ANGELES,FA0043153,CA,90016,OW0026780,"ON DAL TOW, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,ONDAL 2,ACTIVE,PR0005704
DAKKCSEAG,9/20/2016 0:00,KAZUNORI,90,A,1,ROUTINE INSPECTION,EE0000911,1110 GAYLEY AVE,LOS ANGELES,FA0224409,CA,90024-3404,OW0106302,"SUSHI NOZAWA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,KAZUNORI,ACTIVE,PR0179618
DAAL00TRU,9/20/2016 0:00,EL GRULLENSE,93,A,1,ROUTINE INSPECTION,EE0000721,1965 S SAN PEDRO ST,LOS ANGELES,FA0012304,CA,90011,OW0014236,"GUERRERO, JOSE",RESTAURANT (0-30) SEATS HIGH RISK,1632,EL GRULLENSE,ACTIVE,PR0024634
DA08OYMSO,9/20/2016 0:00,CAFE GIOIA,90,A,1,ROUTINE INSPECTION,EE0000946,3055 WILSHIRE BLVD STE 120,LOS ANGELES,FA0011934,CA,90010,OW0021321,"LEE, MYONG IM",RESTAURANT (31-60) SEATS HIGH RISK,1635,CAFE GIOIA,ACTIVE,PR0036842
DAQV1J4RZ,9/20/2016 0:00,FAT SAL'S,91,A,1,ROUTINE INSPECTION,EE0000911,972 GAYLEY AVE,LOS ANGELES,FA0022718,CA,90024,OW0035574,"THE GAYLEY GROUP, LP",RESTAURANT (0-30) SEATS HIGH RISK,1632,FAT SAL'S,ACTIVE,PR0047310
DAUXJF0CH,9/20/2016 0:00,BURGERIM,95,A,1,ROUTINE INSPECTION,EE0000912,5001 MELROSE AVE,LOS ANGELES,FA0224678,CA,90029-3725,OW0229194,"MCCR ENTERPRISES, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,BURGERIM,ACTIVE,PR0179938
DAMI0TURU,9/20/2016 0:00,ALIMENTO,90,A,1,ROUTINE INSPECTION,EE0000923,1710 SILVER LAKE BLVD,LOS ANGELES,FA0159090,CA,90026,OW0124122,PROPRIA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,ALIMENTO,ACTIVE,PR0147153
DA9L2DVPF,9/20/2016 0:00,MISASA,91,A,1,ROUTINE INSPECTION,EE0000144,3760 S CENTINELA AVE,LOS ANGELES,FA0039543,CA,90066,OW0036036,"TMMK AMERICA, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,MISASA,ACTIVE,PR0028546
DAXPPDYB3,9/20/2016 0:00,"BACKHOUSE K TOWN, LLC",95,A,1,ROUTINE INSPECTION,EE0000699,3500 W 6th ST # 301,LOS ANGELES,FA0165481,CA,90020,OW0128741,"BACKHOUSE K TOWN, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,"BACKHOUSE K TOWN, LLC",ACTIVE,PR0153808
DAPORDF2J,9/20/2016 0:00,CHOW MEIN CHINESE,93,A,1,ROUTINE INSPECTION,EE0000360,701 W CESAR E CHAVEZ AVE #108,LOS ANGELES,FA0137483,CA,90012,OW0100189,701 TR LP,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHOW MEIN CHINESE,INACTIVE,PR0121576
DARSTARVL,9/20/2016 0:00,HUNTINGTON DRIVE SHELL,99,A,1,ROUTINE INSPECTION,EE0000740,4590 E HUNTINGTON DR N,LOS ANGELES,FA0158599,CA,90032,OW0016631,HUNTINGTON FOOD MART CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,HUNTINGTON DRIVE SHELL,ACTIVE,PR0146675
DA5GX04E0,9/20/2016 0:00,NORTHERN CAFE,91,A,1,ROUTINE INSPECTION,EE0000911,1064 GAYLEY AVE,LOS ANGELES,FA0222846,CA,90024,OW0227631,JIANG & YAN CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,NORTHERN CAFE,ACTIVE,PR0177888
DAUZUE80C,9/20/2016 0:00,SUBWAY #39254,97,A,1,ROUTINE INSPECTION,EE0000740,4770 E CESAR E CHAVEZ AVE STE A,LOS ANGELES,FA0071240,CA,90022,OW0036762,"TWO + TWO = FOUR, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #39254,INACTIVE,PR0044965
DANJVAD67,9/20/2016 0:00,EL RANCHON,94,A,1,ROUTINE INSPECTION,EE0000800,3564 S NORMANDIE AVE,LOS ANGELES,FA0021439,CA,90007,OW0031774,"SANTOS, ALEJANDRO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,EL RANCHON,ACTIVE,PR0029155
DADVK10LZ,9/20/2016 0:00,MARISOL'S BAKERY,90,A,1,ROUTINE INSPECTION,EE0000950,6044 E WHITTIER BLVD,LOS ANGELES,FA0023845,CA,90022,OW0010257,"DOMINGUEZ, MIGUEL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MARISOL'S BAKERY,ACTIVE,PR0013195
DA1CQRQTV,9/20/2016 0:00,A-FRAME,95,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000953,12565 W WASHINGTON BLVD,LOS ANGELES,FA0005397,CA,90066,OW0001769,"A-FRAME, LP",RESTAURANT (61-150) SEATS HIGH RISK,1638,A-FRAME,ACTIVE,PR0027881
DAL0WBAUW,9/20/2016 0:00,LA PIZZA DEL SOL #2,90,A,1,ROUTINE INSPECTION,EE0000740,1883 DALY ST STE 105,LOS ANGELES,FA0065264,CA,90031,OW0012015,"FLORES, ERMILA PEREZ",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PIZZA DEL SOL #2,ACTIVE,PR0031686
DATG98ZTR,9/20/2016 0:00,RECITAL,92,A,1,ROUTINE INSPECTION,EE0000699,3500 W 6TH ST W # 330,LOS ANGELES,FA0143796,CA,90020,OW0106843,B & J ENTERTAINMENT INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,RECITAL,ACTIVE,PR0129757
DAT8ADYQT,9/20/2016 0:00,JOHNNIE'S NEW YORK PIZZERIA,90,A,1,ROUTINE INSPECTION,EE0000924,10251 SANTA MONICA BLVD,LOS ANGELES,FA0030742,CA,90067,OW0034820,TAHOE FOOD SYSTEM INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,JOHNNIE'S NEW YORK PIZZERIA,ACTIVE,PR0036529
DAPAEQWY0,9/20/2016 0:00,FAT BURGER BUFFELO CAFE,92,A,1,ROUTINE INSPECTION,EE0000946,3150 WILSHIRE BLVD # 116,LOS ANGELES,FA0166433,CA,90005,OW0129578,ZENITH FOOD ENTERPRISE INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,FAT BURGER BUFFELO CAFE,ACTIVE,PR0156747
DA5AKYSL0,9/20/2016 0:00,BERRIS KITCHEN,93,A,1,ROUTINE INSPECTION,EE0000924,11078 SANTA MONICA BLVD,LOS ANGELES,FA0165843,CA,90025,OW0129074,"BERRIS PIZZA WESTWOOD, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,BERRIS KITCHEN,ACTIVE,PR0156023
DANN5HIWH,9/20/2016 0:00,MEDITERRANEAN DELIGHT DOWNTOWN,96,A,1,ROUTINE INSPECTION,EE0000721,726 S HILL ST,LOS ANGELES,FA0173808,CA,90014,OW0180564,VIGEN AGAJANYAN,RESTAURANT (31-60) SEATS HIGH RISK,1635,MEDITERRANEAN DELIGHT DOWNTOWN,ACTIVE,PR0166615
DAX664BB6,9/20/2016 0:00,TARA'S HIMALAYAN CUISINE,82,B,1,ROUTINE INSPECTION,EE0000015,10855 VENICE BLVD,LOS ANGELES,FA0175478,CA,90034,OW0182032,TARA'S KITCHEN RESTAURANT INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,TARA'S HIMALAYAN CUISINE,ACTIVE,PR0168629
DAIHYK200,9/20/2016 0:00,ANGELINO'S DONUT,95,A,1,ROUTINE INSPECTION,EE0000360,1522 W SUNSET BLVD,LOS ANGELES,FA0006827,CA,90026,OW0032857,SIEV YI KONG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ANGELINO'S DONUT,INACTIVE,PR0021035
DAOHGNKB8,9/20/2016 0:00,CLUB NOKIA LEVEL 3 BAR,98,A,1,ROUTINE INSPECTION,EE0000122,800 W OLYMPIC BLVD STE A335,LOS ANGELES,FA0009435,CA,90015,OW0039124,"WOLFGANG PUCK CATERING, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,CLUB NOKIA LEVEL 4 FOOD PREP,ACTIVE,PR0015031
DAOMTB0QR,9/20/2016 0:00,MEXICALI TACO AND CO,90,A,1,ROUTINE INSPECTION,EE0000360,702 N FIGUEROA ST,LOS ANGELES,FA0040269,CA,90012,OW0024318,MEXICALI TACO LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MEXICALI TACO AND CO,ACTIVE,PR0024396
DAQAQKTRN,9/20/2016 0:00,PRESTON'S MAIN KITCHEN,97,A,1,ROUTINE INSPECTION,EE0000835,1755 N HIGHLAND AVE,LOS ANGELES,FA0045118,CA,90028,OW0022046,"LOEWS HOLLYWOOD HOTEL, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,PRESTON'S,ACTIVE,PR0015707
DAGU0T6CO,9/20/2016 0:00,KIKU TERIYAKI RESTAURANT,87,B,1,ROUTINE INSPECTION,EE0000721,725 S HILL ST,LOS ANGELES,FA0032302,CA,90014,OW0010290,DONG MEE KIM,RESTAURANT (0-30) SEATS HIGH RISK,1632,KIKU TERIYAKI RESTAURANT,ACTIVE,PR0028206
DA8T7FGFL,9/20/2016 0:00,QUEEN'S BAKERY,90,A,1,ROUTINE INSPECTION,EE0000360,809 N BROADWAY,LOS ANGELES,FA0029340,CA,90012,OW0026044,NICHE 89 INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,QUEEN'S BAKERY,ACTIVE,PR0018099
DAV6SOOCR,9/20/2016 0:00,WOW BENTO & ROLL,96,A,1,ROUTINE INSPECTION,EE0000721,710 S HILL ST,LOS ANGELES,FA0041478,CA,90014,OW0039308,WOW BENTO & ROLL INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WOW BENTO & ROLL,INACTIVE,PR0020717
DA0T4ZZR6,9/20/2016 0:00,POINT-POINT JOINT #3,95,A,1,ROUTINE INSPECTION,EE0000904,4627 SANTA MONICA BLVD STE A,LOS ANGELES,FA0044398,CA,90029,OW0028769,POINT-POINT RESTAURANT INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,POINT-POINT JOINT #3,ACTIVE,PR0022544
DAAGIDN5V,9/20/2016 0:00,GIL'S SUPER BURGER,90,A,1,ROUTINE INSPECTION,EE0000721,730 S HILL ST,LOS ANGELES,FA0143634,CA,90014,OW0106697,ELIZABETH SHIN,RESTAURANT (0-30) SEATS HIGH RISK,1632,GILL'S SUPER BURGER,INACTIVE,PR0129561
DAXWCLAQD,9/20/2016 0:00,LA MONARCA BAKERY,98,A,1,ROUTINE INSPECTION,EE0000828,6091 SUNSET BLVD,LOS ANGELES,FA0158786,CA,90028,OW0123836,"LA MONARCA BAKERY V., LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA MONARCA BAKERY,ACTIVE,PR0146870
DAMRNNMBH,9/20/2016 0:00,GOOD STUFF BURGERS,92,A,1,ROUTINE INSPECTION,EE0000629,11903 W OLYMPIC BLVD,LOS ANGELES,FA0164067,CA,90064,OW0127530,GS BURGERS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GOOD STUFF BURGERS,ACTIVE,PR0152327
DA9U7WRNJ,9/20/2016 0:00,THAI SPIRIT RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000746,2617 COLORADO BLVD,LOS ANGELES,FA0072085,CA,90041,OW0006902,"CHALERMKIAT, RAKSANUH",RESTAURANT (31-60) SEATS HIGH RISK,1635,THAI SPIRIT RESTAURANT,ACTIVE,PR0004490
DAKDY39WS,9/20/2016 0:00,AUNTIE ANNE'S PRETZEL,97,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD STE 337,LOS ANGELES,FA0007617,CA,90028,OW0004125,BAYLEAF LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,AUNTIE ANNE'S PRETZEL,ACTIVE,PR0015825
DA9LV48BM,9/20/2016 0:00,TACOS MEXICO #6,90,A,1,ROUTINE INSPECTION,EE0000946,3660 BEVERLY BLVD,LOS ANGELES,FA0036181,CA,90004,OW0006789,"CERVANTES, JAVIER",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS MEXICO #6,ACTIVE,PR0045197
DAOKMZBLP,9/20/2016 0:00,NAAB CAFE,90,A,1,ROUTINE INSPECTION,EE0000684,1269 WESTWOOD BLVD,LOS ANGELES,FA0040968,CA,90024,OW0003066,ARMIN NOURI,RESTAURANT (0-30) SEATS HIGH RISK,1632,NAAB CAFE,ACTIVE,PR0042968
DAAJHBYLC,9/20/2016 0:00,PRONTO PIZZA,98,A,1,ROUTINE INSPECTION,EE0000740,4770 E CESAR E CHAVEZ AVE STE #D,LOS ANGELES,FA0044707,CA,90022,OW0022525,LUNA PIZZA CO. INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PRONTO PIZZA,ACTIVE,PR0016453
DATZ08A50,9/20/2016 0:00,MARKET PLACE RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000740,1102 LAWRENCE,LOS ANGELES,FA0226197,CA,90021,OW0230366,MARKET PLACE CAFE AND RESTAURANT,RESTAURANT (61-150) SEATS HIGH RISK,1638,MARKET PLACE RESTAURANT,ACTIVE,PR0181513
DAAN53GAZ,9/20/2016 0:00,LOCANDA VENETA,93,A,1,ROUTINE INSPECTION,EE0000659,8638 W 3RD ST,LOS ANGELES,FA0035551,CA,90048,OW0114901,LOCANDA VENETA,RESTAURANT (31-60) SEATS HIGH RISK,1635,LOCANDA VENETA,ACTIVE,PR0013187
DAB5CYGC3,9/20/2016 0:00,DON PEDRO'S PALENQUE,94,A,1,ROUTINE INSPECTION,EE0000740,4501 HUNTINGTON DR N,LOS ANGELES,FA0157974,CA,90032,OW0123080,ROSA PENTERIA,RESTAURANT (31-60) SEATS HIGH RISK,1635,DON PEDRO'S PALENQUE,ACTIVE,PR0146070
DATKLHL79,9/20/2016 0:00,KING TACO #106,99,A,1,ROUTINE INSPECTION,EE0000721,1951 S SAN PEDRO ST,LOS ANGELES,FA0020077,CA,90011,OW0019629,"KING TACO RESTAURANT, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,KING TACO #6,ACTIVE,PR0045262
DAPVLH1MG,9/20/2016 0:00,WINGSTOP,96,A,1,ROUTINE INSPECTION,EE0000912,1075 N WESTERN AVE # 107,LOS ANGELES,FA0202734,CA,90029,OW0011603,"FAR WEST RESTAURANT GROUP, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WINGSTOP,ACTIVE,PR0175002
DABQQT2DZ,9/20/2016 0:00,LA CHINESE FAST FOOD,90,A,1,ROUTINE INSPECTION,EE0000721,1929 S SAN PEDRO ST,LOS ANGELES,FA0173902,CA,90037,OW0180649,LA CHINESE FAST FOOD,RESTAURANT (31-60) SEATS HIGH RISK,1635,LA CHINESE FAST FOOD,INACTIVE,PR0166730
DA4U9AIXI,9/20/2016 0:00,RASPADOS DON MANUEL,91,A,1,ROUTINE INSPECTION,EE0000557,4201 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0069358,CA,90063,OW0035980,"TIRADO, MANUEL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,RASPADOS DON MANUEL,ACTIVE,PR0021050
