serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAK5A4AR9,11/04/2015 12:00:00 AM,X BOUND,95,A,1,ROUTINE INSPECTION,EE0000531,3470 WILSHIRE BLVD STE #1,LOS ANGELES,FA0022837,CA,90010,OW0018648,KDK INVESTMENT CORPORATION,RESTAURANT (151 + ) SEATS HIGH RISK,1641,X BOUND,ACTIVE,PR0036265
DATBWLARC,11/04/2015 12:00:00 AM,BUTTON MASH,94,A,1,ROUTINE INSPECTION,EE0000360,1391 SUNSET BLVD,LOS ANGELES,FA0176884,CA,90026,OW0182878,BUTTON MASH LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BUTTON MASH,ACTIVE,PR0169806
DAZUEUIKM,11/04/2015 12:00:00 AM,OLEEGO,96,A,1,ROUTINE INSPECTION,EE0000360,639 N BROADWAY # G,LOS ANGELES,FA0178307,CA,90012,OW0184081,PARK'S BBQ EXPRESS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OLEEGO,ACTIVE,PR0171430
DABDTU5WG,11/04/2015 12:00:00 AM,SODA POPS,93,A,1,ROUTINE INSPECTION,EE0000957,349 N LA CIENEGA BLVD,LOS ANGELES,FA0033573,CA,90048,OW0029146,PUOPOLO ENTERPRISES LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SODA POPS,INACTIVE,PR0032820
DAGLRFPTB,11/04/2015 12:00:00 AM,WIMPY'S BURGER,91,A,1,ROUTINE INSPECTION,EE0000691,8328 COMPTON AVE,LOS ANGELES,FA0041116,CA,90001,OW0017294,"JACKSON, BARRY",RESTAURANT (0-30) SEATS HIGH RISK,1632,WIMPY'S BURGER,INACTIVE,PR0012974
DANTJF02B,11/04/2015 12:00:00 AM,BRAVO PIZZA AND SUB,92,A,1,ROUTINE INSPECTION,EE0000857,5142 HOLLYWOOD BLVD,LOS ANGELES,FA0010713,CA,90027,OW0005194,BRAVO PIZZA & SUB LLC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BRAVO PIZZA AND SUB,ACTIVE,PR0038989
DAT4Q80VS,11/04/2015 12:00:00 AM,DONA INEZ RESTAURANTE TU COCINA MEXICANA,93,A,1,ROUTINE INSPECTION,EE0000366,847 SANTEE ST,LOS ANGELES,FA0158537,CA,90014,OW0123595,ISMAEL LOPEZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,DONA INEZ RESTAURANTE TU COCINA MEXICANA,ACTIVE,PR0146612
DAD0GL90Q,11/04/2015 12:00:00 AM,BUILT BURGER,90,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY STE T234,LOS ANGELES,FA0172190,CA,90045,OW0179230,CREWS LAX2 LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,BUILT BURGER,ACTIVE,PR0164712
DA6RA0YMJ,11/04/2015 12:00:00 AM,SIMPLE,85,B,1,ROUTINE INSPECTION,EE0000531,3208 W 8TH ST,LOS ANGELES,FA0048564,CA,90005,OW0017622,"JIA ZEN, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,SIMPLE,ACTIVE,PR0006446
DAVEB80P3,11/04/2015 12:00:00 AM,JUN WON BANCHAN,90,A,1,ROUTINE INSPECTION,EE0000884,3160 W OLYMPIC BLVD,LOS ANGELES,FA0019375,CA,90006,OW0018104,JUN JUNG YE,RESTAURANT (0-30) SEATS HIGH RISK,1632,JUN WON BANCHAN,ACTIVE,PR0029306
DAC2EVHKT,11/04/2015 12:00:00 AM,MORI SUSHI,97,A,1,ROUTINE INSPECTION,EE0000338,11500 W PICO BLVD,LOS ANGELES,FA0041542,CA,90064,OW0030832,ROUND 3 INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,MORI SUSHI,ACTIVE,PR0011252
DABQEHK4T,11/04/2015 12:00:00 AM,PINKBERRY ARRIVAL,97,A,1,ROUTINE INSPECTION,EE0000633,380 WORLD WAY # T93,LOS ANGELES,FA0177489,CA,90045,OW0183409,HG MAGIC CONCOURSE TBIT JV,RESTAURANT (0-30) SEATS LOW RISK,1630,PINKBERRY ARRIVAL,ACTIVE,PR0170504
DAKH38S82,11/04/2015 12:00:00 AM,SAGE VEGAN BISTRO,90,A,1,ROUTINE INSPECTION,EE0000923,1700 W SUNSET BLVD,LOS ANGELES,FA0138656,CA,90026,OW0101988,SAGE VEGAN BISTRO ECHO PARK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SAGE VEGAN BISTRO,ACTIVE,PR0123009
DAREOTJEL,11/04/2015 12:00:00 AM,GENKI GRILL,91,A,1,ROUTINE INSPECTION,EE0000659,6355 WILSHIRE BLVD,LOS ANGELES,FA0062638,CA,90048,OW0011894,"FISHBEANCAKE, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,GENKI GRILL,INACTIVE,PR0037811
DANXRII8J,11/04/2015 12:00:00 AM,TAM'S BURGERS #8,90,A,1,ROUTINE INSPECTION,EE0000721,2801 S CENTRAL AVE,LOS ANGELES,FA0051129,CA,90011,OW0019151,KIM TU S,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAMS BURGERS #8,ACTIVE,PR0000149
DA09MSEV3,11/04/2015 12:00:00 AM,CAFE 100,94,A,1,ROUTINE INSPECTION,EE0000375,10100 STA MON BLVD STE A105,LOS ANGELES,FA0011899,CA,90067,OW0016711,"HWANG, HEE JUNG",RESTAURANT (0-30) SEATS HIGH RISK,1632,CAFE 100,ACTIVE,PR0034360
DAE8UJKUR,11/04/2015 12:00:00 AM,NEW BEVERLY CINEMA,96,A,1,ROUTINE INSPECTION,EE0000951,7165 BEVERLY BLVD,LOS ANGELES,FA0164148,CA,90036,OW0127580,"GARMARR, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,CONCESSION STAND,ACTIVE,PR0152422
DAM6GE1UO,11/04/2015 12:00:00 AM,W HOTEL LOS ANGELES/WESTWOOD,90,A,1,ROUTINE INSPECTION,EE0000911,930 HILGARD AVE,LOS ANGELES,FA0150660,CA,90024-3033,OW0024544,"MINERS LESSEE, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,W HOTEL LOS ANGELES/WESTWOOD - UPSTAIRS BANQUET KITCHEN,ACTIVE,PR0040097
DAJP5IT0D,11/04/2015 12:00:00 AM,BIG TUMMY SANDWICHES,90,A,1,ROUTINE INSPECTION,EE0000923,3277 N SAN FERNANDO RD,LOS ANGELES,FA0058383,CA,90065,OW0018950,KHOSLAVI ESFANDIAR,RESTAURANT (0-30) SEATS HIGH RISK,1632,BIG TUMMY SANDWICHES,ACTIVE,PR0004759
DASOQPTZY,11/04/2015 12:00:00 AM,PHO SHOP,95,A,1,ROUTINE INSPECTION,EE0000924,1834 WESTWOOD BLVD,LOS ANGELES,FA0172188,CA,90025,OW0179228,"KO KEE LEE, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO SHOP,ACTIVE,PR0164710
DAUIRZZCN,11/04/2015 12:00:00 AM,SUBWAY #61759,94,A,1,ROUTINE INSPECTION,EE0000854,3323 W PICO BLVD,LOS ANGELES,FA0159238,CA,90019,OW0013263,"TRYAN, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #61759,ACTIVE,PR0147302
DAPIPYVDU,11/04/2015 12:00:00 AM,VENICE BAKERY,85,B,1,ROUTINE INSPECTION,EE0000015,10943 VENICE BLVD,LOS ANGELES,FA0053881,CA,90034,OW0026329,"NOVO, JORGE",RESTAURANT (0-30) SEATS HIGH RISK,1632,VENICE BAKERY,ACTIVE,PR0039402
DA3PW1DDZ,11/04/2015 12:00:00 AM,R BAR,86,B,1,ROUTINE INSPECTION,EE0000531,3331 W 8TH ST,LOS ANGELES,FA0029389,CA,90005,OW0001740,ADRENALINE 321 LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,R BAR,ACTIVE,PR0024200
DAXG5VAY6,11/04/2015 12:00:00 AM,YUM YUM DONUTS,90,A,1,ROUTINE INSPECTION,EE0000923,3103 N SAN FERNANDO RD,LOS ANGELES,FA0074366,CA,90065,OW0023753,"MATA, SALVADOR",RESTAURANT (0-30) SEATS MODERATE RISK,1631,YUM YUM DONUTS,ACTIVE,PR0045435
DAJ0S4YQ4,11/04/2015 12:00:00 AM,SHINTARO,94,A,1,ROUTINE INSPECTION,EE0000822,1900 N HIGHLAND AVE STE #5,LOS ANGELES,FA0047636,CA,90068,OW0003589,B SANTI INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHINTARO,ACTIVE,PR0023162
DAASZASZN,11/04/2015 12:00:00 AM,QUE DELICIOUS,98,A,1,ROUTINE INSPECTION,EE0000950,287 S ATLANTIC BLVD #A,LOS ANGELES,FA0042259,CA,90022,OW0101173,QUE DELICIOUS,RESTAURANT (0-30) SEATS MODERATE RISK,1631,QUE DELICIOUS,ACTIVE,PR0021775
DAX209GPQ,11/04/2015 12:00:00 AM,BODA RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000740,2310 PASADENA AVE STE # 102,LOS ANGELES,FA0005971,CA,90031,OW0022569,LUU EVA,RESTAURANT (31-60) SEATS HIGH RISK,1635,BODA RESTAURANT,ACTIVE,PR0023323
DAE0TVIRL,11/04/2015 12:00:00 AM,ROCK SUGAR,94,A,1,ROUTINE INSPECTION,EE0000375,10250 STA MON BLVD STE 654,LOS ANGELES,FA0046071,CA,90067,OW0030404,ROCK SUGAR INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,ROCK SUGAR PAN ASIAN KITCHEN,ACTIVE,PR0006291
DAYPX37NS,11/04/2015 12:00:00 AM,CALI MEX DELICATESEN,95,A,1,ROUTINE INSPECTION,EE0001049,711 1/2 S KERN AVE,LOS ANGELES,FA0012097,CA,90022,OW0024059,"MEDRANO, BELEN",RESTAURANT (0-30) SEATS HIGH RISK,1632,CALI MEX DELICATESEN,INACTIVE,PR0004533
DA6Z9F8H2,11/04/2015 12:00:00 AM,SUSHI NABEEYA,93,A,1,ROUTINE INSPECTION,EE0000366,766 SANTEE ST,LOS ANGELES,FA0163436,CA,90014,OW0127043,SANG SEEK KANG,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUSHI NABEEYA,INACTIVE,PR0151652
DACS0OG4D,11/04/2015 12:00:00 AM,THAI BOOM,91,A,1,ROUTINE INSPECTION,EE0000015,10863 VENICE BLVD,LOS ANGELES,FA0050948,CA,90034,OW0031500,"SANADCHUTITRAKOON, SUNEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,THAI BOOM,ACTIVE,PR0002429
DA4OHVNOX,11/04/2015 12:00:00 AM,HOUSE  OF  CURRY,93,A,1,ROUTINE INSPECTION,EE0000884,1888 S WESTERN AVE,LOS ANGELES,FA0177205,CA,90006,OW0183163,GURGEET SIGNGH,RESTAURANT (0-30) SEATS HIGH RISK,1632,HOUSE  OF  CURRY,INACTIVE,PR0170168
DABOG0HB5,11/04/2015 12:00:00 AM,SEONG BUK DONG,80,B,1,ROUTINE INSPECTION,EE0000699,3303 W 6TH ST,LOS ANGELES,FA0048113,CA,90020,OW0032213,SEONG BUK DONG INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SEONG BUK DONG,ACTIVE,PR0008305
DAWJLQT09,11/04/2015 12:00:00 AM,KLATCH COFFEE,98,A,1,ROUTINE INSPECTION,EE0000122,700 WORLD WAY # T7J,LOS ANGELES,FA0064886,CA,90045,OW0009036,"CREWS OF CALIFORNIA, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,KLATCH COFFEE,ACTIVE,PR0013339
DANCDN2WY,11/04/2015 12:00:00 AM,VINOTEQUE ON MELROSE,91,A,1,ROUTINE INSPECTION,EE0000951,7469 MELROSE AVE,LOS ANGELES,FA0053758,CA,90046,OW0038026,VINOTEQUE ON MELROSE LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,INACTIVE,PR0013004
DAYHPBEXQ,11/04/2015 12:00:00 AM,MATEO'S ICE CREAM&FRUIT BARS,93,A,1,ROUTINE INSPECTION,EE0000871,4234 W PICO BLVD,LOS ANGELES,FA0038088,CA,90019,OW0023760,MATEO'S ICE CREAM&FRUIT BARS,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MATEO'S ICE CREAM&FRUIT BARS,ACTIVE,PR0012904
DAZA01PA9,11/04/2015 12:00:00 AM,LOUISIANA FRIED CHICKEN,94,A,1,ROUTINE INSPECTION,EE0000195,10306 S WILMINGTON AVE STE #A,LOS ANGELES,FA0066009,CA,90002,OW0036045,TO MILLY,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOUISIANA FRIED CHICKEN,INACTIVE,PR0042019
DAY3MSTDM,11/04/2015 12:00:00 AM,UNITED AIR INTL 1ST CLASS LN,98,A,1,ROUTINE INSPECTION,EE0000122,700 WORLD WAY # T7,LOS ANGELES,FA0053418,CA,90045,OW0036898,UNITED AIRLINES,RESTAURANT (31-60) SEATS MODERATE RISK,1634,UNITED AIR INTL 1ST CLASS LN,INACTIVE,PR0037170
DA4YP5V0N,11/04/2015 12:00:00 AM,SUBWAY #3707,96,A,1,ROUTINE INSPECTION,EE0000950,289 S ATLANTIC BLVD,LOS ANGELES,FA0158119,CA,90022,OW0123217,LAKSH ENTERPRISES INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #3707,ACTIVE,PR0146201
DAI9RR3P9,11/04/2015 12:00:00 AM,PICK-UP STIX,94,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY T236,LOS ANGELES,FA0174394,CA,90045,OW0009036,"CREWS OF CALIFORNIA, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,PICK-UP STIX,ACTIVE,PR0167293
DACIFVCMI,11/04/2015 12:00:00 AM,CALIFORNIA PIZZA KITCHEN #6,91,A,1,ROUTINE INSPECTION,EE0000727,11677 SAN VICENTE BLVD SP 21,LOS ANGELES,FA0058982,CA,90049,OW0005856,CALIFORNIA PIZZA KITCHEN INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CALIF PIZZA KITCHEN #6,ACTIVE,PR0047182
DAUJO64TU,11/04/2015 12:00:00 AM,IT'S THAI HOME RESTAURANT,91,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000923,1311 N GLENDALE BLVD STE A,LOS ANGELES,FA0018181,CA,90026,OW0017159,"IT'S THAI, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,IT'S THAI HOME RESTAURANT,INACTIVE,PR0040019
DAKO1LTYY,11/04/2015 12:00:00 AM,FRESH BROTHERS PIZZA,91,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY # T235,LOS ANGELES,FA0173625,CA,90045,OW0179230,CREWS LAX2 LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,FRESH BROTHERS PIZZA,ACTIVE,PR0166398
DAX867UYH,11/04/2015 12:00:00 AM,SULTAN RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0000721,311 W 6TH ST,LOS ANGELES,FA0049449,CA,90014,OW0036056,"TOBIA, ALAA A",RESTAURANT (0-30) SEATS HIGH RISK,1632,SULTAN RESTAURANT,ACTIVE,PR0024685
DAIABECRQ,11/04/2015 12:00:00 AM,LA PIZZA LOCA #2,90,A,1,ROUTINE INSPECTION,EE0000719,3109 N SAN FERNANDO RD,LOS ANGELES,FA0034712,CA,90065,OW0020451,"LA PIZZA LOCA, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PIZZA LOCA #2,INACTIVE,PR0021874
DAXJG27OY,11/04/2015 12:00:00 AM,A VOTRE SANTE/SANTE BISTRO,94,A,1,ROUTINE INSPECTION,EE0000629,13016 SAN VICENTE BLVD,LOS ANGELES,FA0004797,CA,90049,OW0002925,"ARBAJI, FATIN",RESTAURANT (61-150) SEATS HIGH RISK,1638,A VOTRE SANTE/SANTE BISTRO,ACTIVE,PR0026522
DA9UCAZKG,11/04/2015 12:00:00 AM,MELROSE UMBRELLA CO.,90,A,1,ROUTINE INSPECTION,EE0000951,7463 MELROSE AVE,LOS ANGELES,FA0144631,CA,90046,OW0107419,WGK HOLDING LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,MELROSE UMBRELLA CO.,INACTIVE,PR0130722
DAJE78OV9,11/04/2015 12:00:00 AM,UNITED AIR RED CARPET LOUNGE,99,A,1,ROUTINE INSPECTION,EE0000122,700 WORLD WAY,LOS ANGELES,FA0053417,CA,90045,OW0036898,UNITED AIRLINES,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,UNITED AIR RED CARPET LOUNGE,INACTIVE,PR0025693
DABEMIMJH,11/04/2015 12:00:00 AM,CARMELA ICE CREAM,95,A,1,ROUTINE INSPECTION,EE0000468,7920 W 3RD ST,LOS ANGELES,FA0138080,CA,90048,OW0101485,"KNEE-JERK ENTERPRISES, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,CARMELA ICE CREAM,ACTIVE,PR0122315
DAL0NT1UJ,11/04/2015 12:00:00 AM,FOUND COFFEE,90,A,1,ROUTINE INSPECTION,EE0000746,1355 COLORADO BLVD,LOS ANGELES,FA0167528,CA,90041,OW0130562,FOUND COFFEE INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,FOUND COFFEE,ACTIVE,PR0157899
DAC7MRWGL,11/04/2015 12:00:00 AM,BANCHAN A LA CARTE,83,B,1,ROUTINE INSPECTION,EE0001003,141 N WESTERN AVE,LOS ANGELES,FA0004862,CA,90004,OW0027438,"PAN ASIAN FOOD, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,BANCHAN A LA CARTE,ACTIVE,PR0017910
DABGSFIB4,11/04/2015 12:00:00 AM,ELM TREE SANDWICH SHOP,88,B,1,ROUTINE INSPECTION,EE0001004,5900 S EASTERN AVE STE #182,LOS ANGELES,FA0012929,CA,90040,OW0012492,"FUNG, LYNN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,ELM TREE SANDWICH SHOP,ACTIVE,PR0036742
DAT0XHNK5,11/04/2015 12:00:00 AM,GOLDEN OX 2000,91,A,1,ROUTINE INSPECTION,EE0001073,108 E FLORENCE AVE,LOS ANGELES,FA0015277,CA,90003,OW0011560,FAMILIA UNIDA VASQUEZ INCORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,GOLDEN OX 2000,ACTIVE,PR0046466
DAWHLVVXW,11/03/2015 12:00:00 AM,HOMEBOY,98,A,1,ROUTINE INSPECTION,EE0000122,400 WORLD WAY # T4K,LOS ANGELES,FA0028284,CA,90043,OW0002986,"AREAS USA LAX, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HOMEBOY,ACTIVE,PR0041453
DAWGYGY0V,11/03/2015 12:00:00 AM,DELICIOUS SUBS,91,A,1,ROUTINE INSPECTION,EE0000871,4311 WILSHIRE BLVD STE #102,LOS ANGELES,FA0060763,CA,90010,OW0021597,"LEVIAN, PEYMAN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DELICIOUS SUBS,INACTIVE,PR0044883
DAFQHX6T0,11/03/2015 12:00:00 AM,ADMIRALS CLUB,99,A,1,ROUTINE INSPECTION,EE0000122,400 WORLD WAY,LOS ANGELES,FA0004930,CA,90045,OW0125020,"AMERICAN AIRLINES, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,ADMIRALS CLUB MIDDLE KITCHEN,INACTIVE,PR0039379
DA65GGXWH,11/03/2015 12:00:00 AM,SUGARFISH,97,A,1,ROUTINE INSPECTION,EE0000828,101 S LA BREA AVE #100A,LOS ANGELES,FA0162801,CA,90036,OW0106302,"SUSHI NOZAWA, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUGARFISH,ACTIVE,PR0150954
DAX640GSO,11/03/2015 12:00:00 AM,MCDONALD'S #16979,97,A,1,ROUTINE INSPECTION,EE0000162,7331 N FIGUEROA ST,LOS ANGELES,FA0177629,CA,90041,OW0183543,GARSAN INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S #16979,ACTIVE,PR0170664
DABEBUUCJ,11/03/2015 12:00:00 AM,9021 PHO,93,A,1,ROUTINE INSPECTION,EE0000838,7950 W SUNSET BLVD,LOS ANGELES,FA0158897,CA,90046,OW0123944,"90210 PHO SUNSET, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,9021 PHO,INACTIVE,PR0146977
DANRMEYSU,11/03/2015 12:00:00 AM,HONEYMEE,95,A,1,ROUTINE INSPECTION,EE0000338,11301 W OLYMPIC BLVD # 104,LOS ANGELES,FA0175380,CA,90064,OW0123816,"UBUNTU DEVELOPMENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HONEYMEE,ACTIVE,PR0168520
DANZUPRHP,11/03/2015 12:00:00 AM,KITCHEN STORY,82,B,1,ROUTINE INSPECTION,EE0000338,2129 SAWTELLE BLVD,LOS ANGELES,FA0065823,CA,90025,OW0021936,LITTLE HONG KONG CAFE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,KITCHEN STORY,ACTIVE,PR0022401
DA0ZBUQCM,11/03/2015 12:00:00 AM,ADMIRALS CLUB,98,A,1,ROUTINE INSPECTION,EE0000122,400 WORLD WAY,LOS ANGELES,FA0004930,CA,90045,OW0125020,"AMERICAN AIRLINES, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,ADMIRALS CLUB BAR,ACTIVE,PR0043580
DADU6RVUD,11/03/2015 12:00:00 AM,JAMBA JUICE #14,91,A,1,ROUTINE INSPECTION,EE0000727,11911 SAN VICENTE BLVD STE #100,LOS ANGELES,FA0031160,CA,90049,OW0017365,JAMBA JUICE CO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JAMBA JUICE #14,INACTIVE,PR0016235
DAVWTSBKT,11/03/2015 12:00:00 AM,ADMIRALS CLUB,97,A,1,ROUTINE INSPECTION,EE0000122,400 WORLD WAY,LOS ANGELES,FA0004930,CA,90045,OW0125020,"AMERICAN AIRLINES, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,ADMIRALS CLUB FLAGSHIP,INACTIVE,PR0039472
DARXXT8UK,11/03/2015 12:00:00 AM,ADMIRALS CLUB,98,A,1,ROUTINE INSPECTION,EE0000122,400 WORLD WAY,LOS ANGELES,FA0004930,CA,90045,OW0125020,"AMERICAN AIRLINES, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,ADMIRALS CLUB BUSINESS KITCHEN,ACTIVE,PR0024054
DATF8L9OX,11/03/2015 12:00:00 AM,EVO KITCHEN,92,A,1,ROUTINE INSPECTION,EE0000838,7950 W SUNSET BLVD STE 104,LOS ANGELES,FA0022433,CA,90046,OW0018637,KCM CAPITAL LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EVO KITCHEN,ACTIVE,PR0039131
DAC130SJK,11/03/2015 12:00:00 AM,SPICY BBQ,93,A,1,ROUTINE INSPECTION,EE0000912,5101 SANTA MONICA BLVD STE 1,LOS ANGELES,FA0048384,CA,90029,OW0016552,"HUESCA, KANLAYA",RESTAURANT (0-30) SEATS HIGH RISK,1632,SPICY BBQ,INACTIVE,PR0009699
DAZUT7CHI,11/03/2015 12:00:00 AM,RAFFALLO'S SUNSET,92,A,1,ROUTINE INSPECTION,EE0000835,7311 W SUNSET BLVD,LOS ANGELES,FA0029573,CA,90046,OW0031762,"SANTIZO, GLORIA",RESTAURANT (31-60) SEATS HIGH RISK,1635,RAFFALLO'S SUNSET,INACTIVE,PR0033684
DACJ3HCTL,11/03/2015 12:00:00 AM,OLYMPIC NOODLES,72,C,1,ROUTINE INSPECTION,EE0000854,4008 W OLYMPIC BLVD,LOS ANGELES,FA0043133,CA,90019,OW0016280,"HONG, JAMES K",RESTAURANT (61-150) SEATS HIGH RISK,1638,OLYMPIC NOODLES,ACTIVE,PR0040677
DAWO1FGJK,11/03/2015 12:00:00 AM,LAROCCO'S,94,A,1,ROUTINE INSPECTION,EE0000733,8806 S SEPULVEDA BLVD,LOS ANGELES,FA0177701,CA,90045,OW0183608,"FLK INVESTMENT, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,LAROCCO'S,ACTIVE,PR0170746
DAJT7Y8HK,11/03/2015 12:00:00 AM,THE COFFEE BEAN & TEA LEAF,95,A,1,ROUTINE INSPECTION,EE0000144,3470 S SEPULVEDA BLVD,LOS ANGELES,FA0072183,CA,90034,OW0017025,INTERNATIONAL COFFEE & TEA LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,THE COFFEE BEAN & TEA LEAF,ACTIVE,PR0009877
DAFCXT6BH,11/03/2015 12:00:00 AM,ROYAL DONUTS,95,A,1,ROUTINE INSPECTION,EE0000955,6501 S SEPULVEDA BLVD,LOS ANGELES,FA0069830,CA,90045,OW0010783,"EK, SARIN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,ROYAL DONUTS,INACTIVE,PR0017684
DASNNUQV7,11/03/2015 12:00:00 AM,VIRGIN ATLANTIC AIRWAYS LOUNGE,93,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY ROOM 1066,LOS ANGELES,FA0171595,CA,90045,OW0178660,VIRGIN ATLANTIC AIRWAYS LTD,RESTAURANT (61-150) SEATS HIGH RISK,1638,VIRGIN ATLANTIC AIRWAYS LOUNGE,ACTIVE,PR0164012
DAONQKDQJ,11/03/2015 12:00:00 AM,SANTEE FALAFEL,98,A,1,ROUTINE INSPECTION,EE0000366,1335 S SANTEE ST,LOS ANGELES,FA0070132,CA,90015,OW0001631,ABULFEILAT AHMADKHEIR,RESTAURANT (0-30) SEATS HIGH RISK,1632,SANTEE FALAFEL,ACTIVE,PR0038660
DA6ZA5A9G,11/03/2015 12:00:00 AM,CHIBISCUS,90,A,1,ROUTINE INSPECTION,EE0000835,7361 1/2 SUNSET BLVD,LOS ANGELES,FA0137543,CA,90046,OW0100608,"CHIBISCUS, LLC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHIBISCUS,ACTIVE,PR0121643
DAMZTFUFM,11/03/2015 12:00:00 AM,ABC COMMISSARY,97,A,1,ROUTINE INSPECTION,EE0000495,4151 PROSPECT AVE,LOS ANGELES,FA0143119,CA,90027-4524,OW0104260,BON APPETIT MANAGEMENT CO.,RESTAURANT (61-150) SEATS HIGH RISK,1638,ABC COMMISSARY,ACTIVE,PR0128407
DALWCTPGK,11/03/2015 12:00:00 AM,VIVA FRESH MEXICAN GRILL #1,91,A,1,ROUTINE INSPECTION,EE0000955,6515 S SEPULVEDA BLVD,LOS ANGELES,FA0053815,CA,90045,OW0022555,"LURIOS, JOSE L",RESTAURANT (31-60) SEATS HIGH RISK,1635,VIVA FRESH MEXICAN GRILL #1,ACTIVE,PR0043577
DA53FNMJW,11/03/2015 12:00:00 AM,CHICHARROLAND,90,A,1,ROUTINE INSPECTION,EE0001026,4714 S MAIN ST,LOS ANGELES,FA0008556,CA,90037,OW0012100,"FONSECA,  ROBERTO",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHICHARROLAND,ACTIVE,PR0020083
DABLTLLX2,11/03/2015 12:00:00 AM,PALMS RAMEN YUMEYA,90,A,1,ROUTINE INSPECTION,EE0000144,11127 PALMS BLVD,LOS ANGELES,FA0178325,CA,90034,OW0184094,YUMEYA CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PALMS RAMEN YUMEYA,ACTIVE,PR0171448
DAJLTKWIF,11/03/2015 12:00:00 AM,ATLACATL,92,A,1,ROUTINE INSPECTION,EE0000722,301 N BERENDO ST,LOS ANGELES,FA0062425,CA,90004,OW0012452,"FUENTES,ANDRES A",RESTAURANT (31-60) SEATS HIGH RISK,1635,FUENTES CARMEN,ACTIVE,PR0038073
